timestamp,sensor_id,temperature,humidity,power_consumption
2025-10-05T00:00:00Z,S01,21.5,53.1,720.0
2025-10-05T00:00:00Z,S02,20.5,48.7,807.0
2025-10-05T00:00:00Z,S03,21.9,54.5,673.0
2025-10-05T03:00:00Z,S01,23.3,41.5,898.0
2025-10-05T03:00:00Z,S02,25.3,53.0,843.0
2025-10-05T03:00:00Z,S03,25.0,46.2,845.0
2025-10-05T06:00:00Z,S01,26.8,43.5,789.0
2025-10-05T06:00:00Z,S02,27.4,55.4,850.0
2025-10-05T06:00:00Z,S03,26.0,50.6,784.0
2025-10-05T09:00:00Z,S01,26.6,52.2,769.0
2025-10-05T09:00:00Z,S02,25.4,52.7,843.0
2025-10-05T09:00:00Z,S03,24.4,59.5,817.0
2025-10-05T12:00:00Z,S01,22.8,63.7,674.0
2025-10-05T12:00:00Z,S02,21.6,61.8,689.0
2025-10-05T12:00:00Z,S03,23.7,57.3,836.0
2025-10-05T15:00:00Z,S01,19.5,66.1,826.0
2025-10-05T15:00:00Z,S02,17.9,59.6,653.0
2025-10-05T15:00:00Z,S03,17.8,65.0,708.0
2025-10-05T18:00:00Z,S01,15.7,65.7,668.0
2025-10-05T18:00:00Z,S02,15.9,60.6,576.0
2025-10-05T18:00:00Z,S03,15.4,68.6,675.0
2025-10-05T21:00:00Z,S01,18.7,67.1,653.0
2025-10-05T21:00:00Z,S02,17.9,63.9,588.0
2025-10-05T21:00:00Z,S03,17.4,58.8,589.0
