timestamp,sensor_id,temperature,humidity,power_consumption
2025-10-04T09:00:00Z,S01,24.6,55.0,723.0
2025-10-04T09:00:00Z,S02,23.8,51.3,545.0
2025-10-04T09:00:00Z,S03,24.4,55.9,763.0
2025-10-04T12:00:00Z,S01,20.3,58.0,727.0
2025-10-04T12:00:00Z,S02,20.2,62.1,678.0
2025-10-04T12:00:00Z,S03,20.4,61.8,750.0
2025-10-04T15:00:00Z,S01,16.4,65.1,422.0
2025-10-04T15:00:00Z,S02,17.1,61.9,380.0
2025-10-04T15:00:00Z,S03,16.7,69.3,592.0
2025-10-04T18:00:00Z,S01,15.6,62.4,593.0
2025-10-04T18:00:00Z,S02,15.8,62.4,474.0
2025-10-04T18:00:00Z,S03,16.3,69.2,578.0
2025-10-04T21:00:00Z,S01,16.9,55.9,685.0
2025-10-04T21:00:00Z,S02,16.3,61.6,612.0
2025-10-04T21:00:00Z,S03,18.3,61.0,558.0
2025-10-05T00:00:00Z,S01,19.8,56.0,577.0
2025-10-05T00:00:00Z,S02,21.2,56.1,702.0
2025-10-05T00:00:00Z,S03,22.1,52.4,679.0
2025-10-05T03:00:00Z,S01,25.8,51.7,730.0
2025-10-05T03:00:00Z,S02,24.2,48.1,658.0
2025-10-05T03:00:00Z,S03,25.2,52.0,654.0
2025-10-05T06:00:00Z,S01,27.1,44.7,730.0
2025-10-05T06:00:00Z,S02,24.1,54.4,683.0
2025-10-05T06:00:00Z,S03,25.5,49.1,701.0
2025-10-05T09:00:00Z,S01,25.1,55.3,686.0
2025-10-05T09:00:00Z,S02,22.6,59.8,781.0
2025-10-05T09:00:00Z,S03,24.4,55.7,750.0
2025-10-05T12:00:00Z,S01,19.9,65.3,626.0
2025-10-05T12:00:00Z,S02,20.6,66.9,634.0
2025-10-05T12:00:00Z,S03,21.2,65.3,757.0
2025-10-05T15:00:00Z,S01,17.8,69.4,694.0
2025-10-05T15:00:00Z,S02,16.9,67.5,731.0
2025-10-05T15:00:00Z,S03,17.2,63.7,774.0
2025-10-05T18:00:00Z,S01,16.1,68.6,689.0
2025-10-05T18:00:00Z,S02,15.5,69.8,572.0
2025-10-05T18:00:00Z,S03,15.7,67.8,544.0
2025-10-05T21:00:00Z,S01,17.4,60.4,582.0
2025-10-05T21:00:00Z,S02,17.1,53.7,624.0
2025-10-05T21:00:00Z,S03,17.7,62.6,702.0
