timestamp,sensor_id,temperature,humidity,power_consumption
2025-10-05T00:00:00Z,S03,19.7,52.3,607.0
2025-10-05T03:00:00Z,S01,24.1,48.4,775.0
2025-10-05T03:00:00Z,S02,24.4,51.6,763.0
2025-10-05T03:00:00Z,S03,24.6,51.9,649.0
2025-10-05T06:00:00Z,S01,25.9,53.4,877.0
2025-10-05T06:00:00Z,S02,26.0,48.8,803.0
2025-10-05T06:00:00Z,S03,27.3,44.4,810.0
2025-10-05T09:00:00Z,S01,24.4,56.1,852.0
2025-10-05T09:00:00Z,S02,23.7,55.8,836.0
2025-10-05T09:00:00Z,S03,24.7,62.3,743.0
2025-10-05T12:00:00Z,S01,21.7,61.8,2500.0
2025-10-05T12:00:00Z,S02,20.8,59.7,662.0
2025-10-05T12:00:00Z,S03,20.5,63.9,646.0
2025-10-05T15:00:00Z,S01,17.0,70.8,546.0
2025-10-05T15:00:00Z,S02,17.7,71.3,641.0
2025-10-05T15:00:00Z,S03,16.8,65.0,430.0
2025-10-05T18:00:00Z,S01,16.1,56.4,674.0
2025-10-05T18:00:00Z,S02,16.3,66.3,504.0
2025-10-05T18:00:00Z,S03,15.4,67.0,507.0
2025-10-05T21:00:00Z,S01,16.4,55.3,529.0
2025-10-05T21:00:00Z,S02,18.5,59.5,704.0
2025-10-05T21:00:00Z,S03,17.0,55.3,678.0
