timestamp,sensor_id,temperature,humidity,power_consumption
2025-10-03T18:00:00Z,S03,,64.5,703.0
2025-10-03T21:00:00Z,S01,16.9,57.5,612.0
2025-10-03T21:00:00Z,S02,17.3,59.6,605.0
2025-10-03T21:00:00Z,S03,17.3,56.1,669.0
2025-10-04T00:00:00Z,S01,19.8,50.3,706.0
2025-10-04T00:00:00Z,S02,21.5,57.0,752.0
2025-10-04T00:00:00Z,S03,21.3,51.7,785.0
2025-10-04T03:00:00Z,S01,24.8,51.1,813.0
2025-10-04T03:00:00Z,S02,24.4,46.9,726.0
2025-10-04T03:00:00Z,S03,25.7,47.6,845.0
2025-10-04T06:00:00Z,S01,26.1,51.5,827.0
2025-10-04T06:00:00Z,S02,27.8,50.4,727.0
2025-10-04T06:00:00Z,S03,27.9,49.4,922.0
2025-10-04T09:00:00Z,S01,24.4,57.8,746.0
2025-10-04T09:00:00Z,S02,24.8,53.3,810.0
2025-10-04T09:00:00Z,S03,24.3,60.4,787.0
2025-10-04T12:00:00Z,S01,22.8,69.5,620.0
2025-10-04T12:00:00Z,S02,22.3,67.1,792.0
2025-10-04T12:00:00Z,S03,21.2,64.2,764.0
2025-10-04T15:00:00Z,S01,18.1,66.6,619.0
2025-10-04T15:00:00Z,S02,17.9,68.3,643.0
2025-10-04T15:00:00Z,S03,19.1,65.7,654.0
2025-10-04T18:00:00Z,S01,16.8,66.7,647.0
2025-10-04T18:00:00Z,S02,16.9,67.3,-50.0
2025-10-04T18:00:00Z,S03,15.0,63.4,562.0
2025-10-04T21:00:00Z,S01,16.9,56.5,560.0
2025-10-04T21:00:00Z,S02,17.9,62.4,689.0
2025-10-04T21:00:00Z,S03,18.5,58.7,764.0
2025-10-05T00:00:00Z,S01,20.4,49.7,726.0
2025-10-05T00:00:00Z,S02,22.3,54.0,626.0
2025-10-05T00:00:00Z,S03,20.4,55.3,708.0
2025-10-05T03:00:00Z,S01,24.8,55.9,821.0
2025-10-05T03:00:00Z,S02,24.8,51.0,789.0
2025-10-05T03:00:00Z,S03,24.8,52.4,823.0
2025-10-05T06:00:00Z,S01,26.4,47.7,802.0
2025-10-05T06:00:00Z,S02,26.6,46.8,750.0
2025-10-05T06:00:00Z,S03,26.0,47.8,804.0
2025-10-05T09:00:00Z,S01,23.3,52.1,555.0
2025-10-05T09:00:00Z,S02,25.1,48.1,705.0
2025-10-05T09:00:00Z,S03,24.0,55.9,725.0
2025-10-05T12:00:00Z,S01,21.1,61.7,623.0
2025-10-05T12:00:00Z,S02,21.0,62.4,675.0
2025-10-05T12:00:00Z,S03,20.4,54.7,697.0
2025-10-05T15:00:00Z,S01,17.7,65.4,752.0
2025-10-05T15:00:00Z,S02,18.0,66.8,637.0
2025-10-05T15:00:00Z,S03,17.9,66.4,737.0
2025-10-05T18:00:00Z,S01,16.1,61.9,576.0
2025-10-05T18:00:00Z,S02,18.0,69.3,610.0
2025-10-05T18:00:00Z,S03,17.0,67.7,668.0
2025-10-05T21:00:00Z,S01,17.0,59.2,508.0
2025-10-05T21:00:00Z,S02,17.5,65.8,674.0
2025-10-05T21:00:00Z,S03,17.6,59.3,542.0
