timestamp,sensor_id,temperature,humidity,power_consumption
2025-10-03T00:00:00Z,S01,21.6,53.6,608.0
2025-10-03T00:00:00Z,S02,21.0,47.5,693.0
2025-10-03T00:00:00Z,S03,20.7,57.2,707.0
2025-10-03T03:00:00Z,S01,25.4,54.0,796.0
2025-10-03T03:00:00Z,S02,23.7,51.1,703.0
2025-10-03T03:00:00Z,S03,23.2,47.5,788.0
2025-10-03T06:00:00Z,S01,26.5,52.4,761.0
2025-10-03T06:00:00Z,S02,25.5,56.5,811.0
2025-10-03T06:00:00Z,S03,25.6,44.7,800.0
2025-10-03T09:00:00Z,S01,24.4,50.9,687.0
2025-10-03T09:00:00Z,S02,24.0,57.5,776.0
2025-10-03T09:00:00Z,S03,23.7,61.1,823.0
2025-10-03T12:00:00Z,S01,19.4,64.1,628.0
2025-10-03T12:00:00Z,S02,20.1,62.4,678.0
2025-10-03T12:00:00Z,S03,19.9,62.7,673.0
2025-10-03T15:00:00Z,S01,18.2,61.9,703.0
2025-10-03T15:00:00Z,S02,17.6,63.7,586.0
2025-10-03T15:00:00Z,S03,18.9,59.7,641.0
2025-10-03T18:00:00Z,S01,17.1,70.0,655.0
2025-10-03T18:00:00Z,S02,15.1,65.1,595.0
2025-10-03T18:00:00Z,S03,16.3,62.5,776.0
2025-10-03T21:00:00Z,S01,18.1,63.8,629.0
2025-10-03T21:00:00Z,S02,15.8,59.4,596.0
2025-10-03T21:00:00Z,S03,17.8,63.0,665.0
2025-10-04T00:00:00Z,S01,20.4,55.2,716.0
2025-10-04T00:00:00Z,S02,20.8,51.4,610.0
2025-10-04T00:00:00Z,S03,20.8,53.2,652.0
2025-10-04T03:00:00Z,S01,25.1,50.9,695.0
2025-10-04T03:00:00Z,S02,23.2,49.3,645.0
2025-10-04T03:00:00Z,S03,24.5,48.5,719.0
2025-10-04T06:00:00Z,S01,26.8,50.2,796.0
2025-10-04T06:00:00Z,S02,25.5,51.7,808.0
2025-10-04T06:00:00Z,S03,26.8,55.9,747.0
2025-10-04T09:00:00Z,S01,25.9,58.1,786.0
2025-10-04T09:00:00Z,S02,23.9,53.1,590.0
2025-10-04T09:00:00Z,S03,24.6,52.1,819.0
2025-10-04T12:00:00Z,S01,20.4,60.5,651.0
2025-10-04T12:00:00Z,S02,20.4,59.0,695.0
2025-10-04T12:00:00Z,S03,21.5,,685.0
2025-10-04T15:00:00Z,S01,17.4,66.5,651.0
2025-10-04T15:00:00Z,S02,19.1,60.9,632.0
2025-10-04T15:00:00Z,S03,17.4,66.4,641.0
2025-10-04T18:00:00Z,S01,16.7,68.1,565.0
2025-10-04T18:00:00Z,S02,16.1,66.4,685.0
2025-10-04T18:00:00Z,S03,15.8,66.4,601.0
2025-10-04T21:00:00Z,S01,17.6,58.3,659.0
2025-10-04T21:00:00Z,S02,17.7,62.2,606.0
2025-10-04T21:00:00Z,S03,16.4,62.0,659.0
2025-10-05T00:00:00Z,S01,20.2,52.0,708.0
2025-10-05T00:00:00Z,S02,19.7,55.0,709.0
2025-10-05T00:00:00Z,S03,19.5,57.4,620.0
2025-10-05T03:00:00Z,S01,24.9,46.1,586.0
2025-10-05T03:00:00Z,S02,24.1,53.7,726.0
2025-10-05T03:00:00Z,S03,24.4,51.0,695.0
2025-10-05T06:00:00Z,S01,26.5,47.3,861.0
2025-10-05T06:00:00Z,S02,26.2,51.3,795.0
2025-10-05T06:00:00Z,S03,26.1,52.7,804.0
2025-10-05T09:00:00Z,S01,24.7,49.3,573.0
2025-10-05T09:00:00Z,S02,23.8,57.1,788.0
2025-10-05T09:00:00Z,S03,23.6,54.8,781.0
2025-10-05T12:00:00Z,S01,21.3,64.4,658.0
2025-10-05T12:00:00Z,S02,21.8,62.9,681.0
2025-10-05T12:00:00Z,S03,21.0,62.1,719.0
2025-10-05T15:00:00Z,S01,17.3,72.0,686.0
2025-10-05T15:00:00Z,S02,16.6,65.4,674.0
2025-10-05T15:00:00Z,S03,17.6,66.1,588.0
2025-10-05T18:00:00Z,S01,17.3,70.0,604.0
2025-10-05T18:00:00Z,S02,15.8,63.2,542.0
2025-10-05T18:00:00Z,S03,14.4,65.8,619.0
2025-10-05T21:00:00Z,S01,16.8,54.6,527.0
2025-10-05T21:00:00Z,S02,17.1,68.0,641.0
2025-10-05T21:00:00Z,S03,16.8,63.0,578.0
