timestamp,sensor_id,temperature,humidity,power_consumption
2025-10-04T12:00:00Z,S01,20.7,64.8,694.0
2025-10-04T12:00:00Z,S02,21.2,57.0,606.0
2025-10-04T12:00:00Z,S03,20.4,63.9,552.0
2025-10-04T15:00:00Z,S01,17.1,65.0,477.0
2025-10-04T15:00:00Z,S02,16.9,71.5,563.0
2025-10-04T15:00:00Z,S03,16.8,71.7,671.0
2025-10-04T18:00:00Z,S01,17.0,60.6,605.0
2025-10-04T18:00:00Z,S02,15.2,71.1,462.0
2025-10-04T18:00:00Z,S03,14.7,69.1,568.0
2025-10-04T21:00:00Z,S01,16.5,56.3,583.0
2025-10-04T21:00:00Z,S02,16.0,59.6,528.0
2025-10-04T21:00:00Z,S03,17.0,61.8,638.0
2025-10-05T00:00:00Z,S01,19.9,50.9,595.0
2025-10-05T00:00:00Z,S02,19.0,52.8,1600.0
2025-10-05T00:00:00Z,S03,,60.3,610.0
2025-10-05T03:00:00Z,S01,23.2,52.1,603.0
2025-10-05T03:00:00Z,S02,23.5,55.4,771.0
2025-10-05T03:00:00Z,S03,25.5,51.9,788.0
2025-10-05T06:00:00Z,S01,25.8,51.5,741.0
2025-10-05T06:00:00Z,S02,25.3,47.1,687.0
2025-10-05T06:00:00Z,S03,26.6,53.9,823.0
2025-10-05T09:00:00Z,S01,24.8,58.2,686.0
2025-10-05T09:00:00Z,S02,25.3,52.6,692.0
2025-10-05T09:00:00Z,S03,24.2,54.7,729.0
2025-10-05T12:00:00Z,S01,20.2,60.3,650.0
2025-10-05T12:00:00Z,S02,20.4,64.1,515.0
2025-10-05T12:00:00Z,S03,19.7,62.1,649.0
2025-10-05T15:00:00Z,S01,16.1,66.2,563.0
2025-10-05T15:00:00Z,S02,17.6,64.3,583.0
2025-10-05T15:00:00Z,S03,15.9,63.2,582.0
2025-10-05T18:00:00Z,S01,14.7,67.2,632.0
2025-10-05T18:00:00Z,S02,14.9,65.0,481.0
2025-10-05T18:00:00Z,S03,16.3,68.5,521.0
2025-10-05T21:00:00Z,S01,17.3,59.2,569.0
2025-10-05T21:00:00Z,S02,15.8,59.7,529.0
2025-10-05T21:00:00Z,S03,17.0,56.1,577.0
